vehicleID,totalTime,distanceTraveled,euclideanDistance,manhattanDistance,junctionCount,timeSpentQueueing,maxSpeed,averageSpeed,algorithm
20,83.33334,7.166701,7.166701,9.90802,1,16.66667,0,0,Random Vehicle
17,100,133.6225,133.4853,179.8615,0,0,0,0,Random Vehicle
5,233.4305,192.903,123.0321,172.9848,1,60.04153,0,0,Random Vehicle
19,457.2717,863.2607,382.6672,527.5302,1,47.34534,0,0,Random Vehicle
4,500.6949,1883.705,1281.754,1553.946,0,78.93111,0,0,Random Vehicle
26,517.3616,199.4896,185.645,253.7938,4,43.67774,0,0,Random Vehicle
14,440.9197,1163.942,703.0146,920.7844,1,72.02637,0,0,Random Vehicle
12,554.6172,648.9164,474.3343,663.0595,1,86.62285,0,0,Random Vehicle
22,544.4309,717.9745,390.2274,468.9501,1,48.5971,0,0,Random Vehicle
13,553.5847,1296.854,1085.641,1390.051,0,130.7144,0,0,Random Vehicle
11,602.898,862.9319,601.647,775.5787,2,65.01485,0,0,Random Vehicle
18,620.0275,850.0131,733.7916,818.2613,2,111.9561,0,0,Random Vehicle
29,584.9856,2116.362,1567.975,2021.972,0,94.90704,0,0,Random Vehicle
7,667.3177,1168.084,548.6618,602.624,2,146.0882,0,0,Random Vehicle
30,667.3177,1171.758,435.4088,611.7267,2,62.9393,0,0,Random Vehicle
23,792.7379,3119.548,2892.097,3088.804,1,47.35722,0,0,Random Vehicle
1,805.7808,2661.276,2415.565,2673.765,1,63.61089,0,0,Random Vehicle
16,739.1142,1149.93,623.8068,625.7551,2,41.79462,0,0,Random Vehicle
6,760.413,1197.336,436.8608,552.8102,3,66.91205,0,0,Random Vehicle
28,876.1437,928.1166,759.2561,1003.535,1,30.83033,0,0,Random Vehicle
15,818.7522,2936.843,2178.302,2964.593,0,99.78477,0,0,Random Vehicle
25,920.9097,3669.979,2657.55,3349.75,0,82.15858,0,0,Random Vehicle
24,1082.495,4659.383,3836.772,4683.495,1,76.53542,0,0,Random Vehicle
3,1126.841,1151.698,942.3192,1248.479,4,57.87217,0,0,Random Vehicle
10,1166.237,5175.235,4544.151,5213.2,2,60.75496,0,0,Random Vehicle
