vehicleID,totalTime,distanceTraveled,euclideanDistance,manhattanDistance,junctionCount,timeSpentQueueing,maxSpeed,averageSpeed,algorithm
20,83.33334,7.166701,7.166701,9.90802,1,16.66667,0,0,Random Vehicle
17,100,133.6225,133.4853,179.8615,0,0,0,0,Random Vehicle
5,298.1079,192.903,123.0321,172.9848,1,77.34297,0,0,Random Vehicle
19,578.4963,863.2607,382.6672,527.5302,1,62.14686,0,0,Random Vehicle
4,629.1529,1883.705,1281.754,1553.946,0,81.8078,0,0,Random Vehicle
14,579.1529,1163.942,703.0146,920.7844,1,116.4721,0,0,Random Vehicle
22,678.3769,717.9745,390.2274,468.9501,1,69.43896,0,0,Random Vehicle
12,705.9983,648.9164,474.3343,663.0595,1,117.2872,0,0,Random Vehicle
27,756.915,341.8095,313.755,421.0273,4,113.2369,0,0,Random Vehicle
11,742.3104,862.9319,601.647,775.5787,2,78.83477,0,0,Random Vehicle
13,718.6154,1296.854,1085.641,1390.051,0,163.3392,0,0,Random Vehicle
18,790.0728,850.0131,733.7916,818.2613,2,134.611,0,0,Random Vehicle
29,775.5001,2116.362,1567.975,2021.972,0,95.32681,0,0,Random Vehicle
7,830.1025,1168.084,548.6618,602.624,2,172.9882,0,0,Random Vehicle
23,1003.726,3119.548,2892.097,3088.804,1,64.15855,0,0,Random Vehicle
30,937.0592,1171.758,435.4088,611.7267,2,83.84406,0,0,Random Vehicle
1,1030.774,2661.276,2415.565,2673.765,1,76.38291,0,0,Random Vehicle
28,1142.895,928.1166,759.2561,1003.535,1,40.75853,0,0,Random Vehicle
15,1104.164,2936.843,2178.302,2964.593,0,112.5615,0,0,Random Vehicle
16,1116.737,1149.93,623.8068,625.7551,2,51.9365,0,0,Random Vehicle
25,1249.13,3669.979,2657.55,3349.75,0,117.5313,0,0,Random Vehicle
9,1396.023,951.0577,755.7755,1041.027,7,114.6802,0,0,Random Vehicle
24,1496.86,4659.383,3836.772,4683.495,1,93.00016,0,0,Random Vehicle
3,1511.968,1151.698,942.3192,1248.479,4,76.84771,0,0,Random Vehicle
10,1594.269,5175.235,4544.151,5213.2,2,85.99554,0,0,Random Vehicle
2,1775.45,1817.456,1180.952,1305.532,8,216.6107,0,0,Random Vehicle
21,1938.022,1394.361,946.5236,1133.102,7,88.44364,0,0,Random Vehicle
