vehicleID,totalTime,distanceTraveled,euclideanDistance,manhattanDistance,junctionCount,timeSpentQueueing,maxSpeed,averageSpeed,algorithm
20,83.33334,7.166701,7.166701,9.90802,1,16.66667,0,0,Random Vehicle
17,100,133.6225,133.4853,179.8615,0,0,0,0,Random Vehicle
5,244.6086,192.903,123.0321,172.9848,1,64.25678,0,0,Random Vehicle
26,462.0702,199.4896,185.645,253.7938,4,53.11193,0,0,Random Vehicle
19,488.9674,863.2607,382.6672,527.5302,1,55.46348,0,0,Random Vehicle
4,538.0552,1883.705,1281.754,1553.946,0,93.30676,0,0,Random Vehicle
14,488.0551,1163.942,703.0146,920.7844,1,116.5212,0,0,Random Vehicle
22,570.5261,717.9745,390.2274,468.9501,1,55.42347,0,0,Random Vehicle
12,607.1895,648.9164,474.3343,663.0595,1,80.7387,0,0,Random Vehicle
27,652.9139,341.8095,313.755,421.0273,4,95.1266,0,0,Random Vehicle
11,627.5121,862.9319,601.647,775.5787,2,61.97682,0,0,Random Vehicle
13,610.8454,1296.854,1085.641,1390.051,0,146.7405,0,0,Random Vehicle
18,685.2474,850.0131,733.7916,818.2613,2,116.9224,0,0,Random Vehicle
29,660.6333,2116.362,1567.975,2021.972,0,110.8483,0,0,Random Vehicle
30,750.9227,1171.758,435.4088,611.7267,2,64.34923,0,0,Random Vehicle
1,890.4548,2661.276,2415.565,2673.765,1,74.68647,0,0,Random Vehicle
23,901.1955,3119.548,2892.097,3088.804,1,57.2664,0,0,Random Vehicle
16,946.7767,1149.93,623.8068,625.7551,2,41.08059,0,0,Random Vehicle
6,948.7767,1197.336,436.8608,552.8102,3,58.54462,0,0,Random Vehicle
15,932.11,2936.843,2178.302,2964.593,0,121.7969,0,0,Random Vehicle
28,1015.443,928.1166,759.2561,1003.535,1,39.46375,0,0,Random Vehicle
25,1084.464,3669.979,2657.55,3349.75,0,91.0409,0,0,Random Vehicle
24,1293.312,4659.383,3836.772,4683.495,1,86.51123,0,0,Random Vehicle
9,1366.263,951.0577,755.7755,1041.027,7,89.09805,0,0,Random Vehicle
10,1460.916,5175.235,4544.151,5213.2,2,74.63499,0,0,Random Vehicle
3,1504.262,1151.698,942.3192,1248.479,4,71.01709,0,0,Random Vehicle
2,1664.205,1817.456,1180.952,1305.532,8,212.497,0,0,Random Vehicle
21,1759.7,1394.361,946.5236,1133.102,7,87.27074,0,0,Random Vehicle
