vehicleID,totalTime,distanceTraveled,euclideanDistance,manhattanDistance,junctionCount,timeSpentQueueing,maxSpeed,averageSpeed,algorithm
41,100,81.71439,81.44978,90.3349,0,0,0,0,Random Vehicle
31,300,405.516,330.6842,465.1653,0,83.33334,0,0,Random Vehicle
51,426.5814,500.3684,369.1539,517.0841,0,42.03635,0,0,Random Vehicle
72,456.1564,483.6313,365.4181,366.6399,0,37.51495,0,0,Random Vehicle
54,547.7343,2514.707,2433.38,3051.108,0,0,0,0,Random Vehicle
33,560.3845,894.0554,571.7783,625.7448,0,102.7362,0,0,Random Vehicle
69,571.2528,1175.526,772.485,1092.207,0,144.8132,0,0,Random Vehicle
35,652.2194,1046.959,897.3658,971.2444,0,136.9813,0,0,Random Vehicle
50,575.8015,1362.998,1167.82,1611.458,0,155.4912,0,0,Random Vehicle
8,511.3143,1550.713,927.65,1123.332,0,159.2592,0,0,Random Vehicle
12,831.85,1234.563,1047.111,1411.418,0,42.38244,0,0,Random Vehicle
26,962.9091,2790.51,1335.343,1729.763,0,66.62673,0,0,Random Vehicle
22,784.0378,2549.367,1916.843,2640.939,0,72.71466,0,0,Random Vehicle
64,900.7766,3075.022,1606.804,1701.863,0,77.84636,0,0,Random Vehicle
27,884.9362,3590.144,1634.91,2141.198,0,104.5854,0,0,Random Vehicle
