vehicleID,totalTime,distanceTraveled,euclideanDistance,manhattanDistance,junctionCount,timeSpentQueueing,maxSpeed,averageSpeed,algorithm
41,100,81.71439,81.44978,90.3349,0,0,0,0,Random Vehicle
31,300,405.516,330.6842,465.1653,0,83.33334,0,0,Random Vehicle
51,426.8037,500.3684,369.1539,517.0841,0,44.05927,0,0,Random Vehicle
72,460.472,483.6313,365.4181,366.6399,0,35.58813,0,0,Random Vehicle
54,545.0605,2514.707,2433.38,3051.108,0,0,0,0,Random Vehicle
33,551.8715,894.0554,571.7783,625.7448,0,99.50929,0,0,Random Vehicle
69,553.6766,1175.526,772.485,1092.207,0,130.4117,0,0,Random Vehicle
35,633.3844,1046.959,897.3658,971.2444,0,132.8665,0,0,Random Vehicle
50,558.7326,1362.998,1167.82,1611.458,0,145.2115,0,0,Random Vehicle
8,491.0508,1550.713,927.65,1123.332,0,150.8291,0,0,Random Vehicle
12,809.1813,1234.563,1047.111,1411.418,0,41.40397,0,0,Random Vehicle
57,812.1929,2187.418,1004.288,1066.861,0,70.20022,0,0,Random Vehicle
26,924.1824,2790.51,1335.343,1729.763,0,58.48237,0,0,Random Vehicle
22,759.1108,2549.367,1916.843,2640.939,0,40.45723,0,0,Random Vehicle
27,832.6128,3590.144,1634.91,2141.198,0,94.75748,0,0,Random Vehicle
6,911.538,8540.386,7501.627,8625.258,0,120.1792,0,0,Random Vehicle
