vehicleID,totalTime,distanceTraveled,euclideanDistance,manhattanDistance,junctionCount,timeSpentQueueing,maxSpeed,averageSpeed,algorithm
11,33.33334,0,0,0,0,0,0,0,Random Vehicle
21,116.6667,32.73546,28.80666,37.61935,1,16.66667,0,0,Random Vehicle
33,166.6667,94.15044,72.329,84.93713,0,33.33334,0,0,Random Vehicle
4,200,192.3602,99.77374,130.4011,0,50,0,0,Random Vehicle
17,349.231,353.9409,351.7299,496.4961,1,49.91472,0,0,Random Vehicle
38,365.8976,418.6947,270.7518,355.717,0,83.33334,0,0,Random Vehicle
6,498.5081,414.4495,347.1602,459.0854,0,100,0,0,Random Vehicle
19,514.9122,553.4408,175.6405,213.3215,2,100,0,0,Random Vehicle
28,581.5468,490.589,360.5921,509.9443,3,99.0146,0,0,Random Vehicle
10,598.0519,1055.193,613.3552,786.0234,3,166.404,0,0,Random Vehicle
27,812.61,711.6627,613.0916,857.7606,1,83.24806,0,0,Random Vehicle
9,795.9434,1051.554,663.5227,823.1563,2,165.9829,0,0,Random Vehicle
1,712.61,1444.054,784.8219,992.7831,1,148.2472,0,0,Random Vehicle
8,912.2097,2233.733,1982.316,2154.402,1,66.66667,0,0,Random Vehicle
32,845.543,913.0545,655.3641,926.781,1,166.6667,0,0,Random Vehicle
22,992.8173,750.7606,544.0122,697.4628,3,198.3019,0,0,Random Vehicle
39,1042.817,872.4527,748.8633,874.9173,3,182.7667,0,0,Random Vehicle
36,1041.895,1138.128,649.7861,898.3864,1,198.5688,0,0,Random Vehicle
23,1025.228,1340.118,1060.211,1420.844,0,150,0,0,Random Vehicle
3,1057.144,1178.863,772.7285,1025.436,0,133.3334,0,0,Random Vehicle
13,1140.477,2007.932,1893.471,2156.015,1,245.1362,0,0,Random Vehicle
25,1290.245,1338.89,1168.329,1556.908,2,216.2288,0,0,Random Vehicle
12,1256.912,1494.312,1411.131,1707.093,2,261.8875,0,0,Random Vehicle
26,1339.914,1017.645,796.4112,1109.008,4,215.9829,0,0,Random Vehicle
16,1635.656,1245.705,1042.717,1409.801,1,99.80791,0,0,Random Vehicle
24,1568.99,1530.289,845.6713,1178.135,1,333.3333,0,0,Random Vehicle
20,1618.353,1731.547,1275.138,1802.745,2,333.2481,0,0,Random Vehicle
14,1768.352,1520.934,1138.094,1431.43,3,399.8698,0,0,Random Vehicle
7,1784.408,2340.9,816.8987,1154.663,0,343.9665,0,0,Random Vehicle
18,2033.902,2120.867,1330.414,1829.714,1,165.0989,0,0,Random Vehicle
34,2033.902,1796.247,810.6714,1082.422,4,361.7217,0,0,Random Vehicle
2,2167.236,5881.829,5331.583,6508.643,2,166.3578,0,0,Random Vehicle
35,2033.902,2170.317,1521.243,2067.977,1,366.6667,0,0,Random Vehicle
29,2417.237,2600.851,1863.185,2503.245,0,266.6667,0,0,Random Vehicle
31,2317.237,5345.949,4337.236,4516.329,3,180.1662,0,0,Random Vehicle
37,2900.056,2906.043,2057.955,2791.476,1,233.161,0,0,Random Vehicle
30,3427.937,3483.02,2754.048,3632.282,3,116.1792,0,0,Random Vehicle
15,4626.711,8395.811,4671.54,6119.859,1,282.2603,0,0,Random Vehicle
5,5124.352,7187.291,3376.858,4775.069,1,297.4369,0,0,Random Vehicle
