vehicleID,totalTime,distanceTraveled,euclideanDistance,manhattanDistance,junctionCount,timeSpentQueueing,maxSpeed,averageSpeed,algorithm
41,85.33334,81.71439,81.44978,90.3349,0,0,0,0,Random Vehicle
31,268.6667,405.516,330.6842,465.1653,0,83.33334,0,0,Random Vehicle
34,352,453.8627,397.0441,441.3499,1,66.66667,0,0,Random Vehicle
15,385.3333,132.5448,115.0229,150.0868,3,50,0,0,Random Vehicle
38,418.6666,406.219,340.8542,433.4092,1,116.6667,0,0,Random Vehicle
62,418.6666,707.181,413.109,472.5641,1,83.33334,0,0,Random Vehicle
51,435.3333,500.3684,369.1539,517.0841,0,50,0,0,Random Vehicle
72,501.9999,483.6313,365.4181,366.6399,0,50,0,0,Random Vehicle
36,568.6666,324.0252,313.6797,351.1721,3,100,0,0,Random Vehicle
17,635.3334,1134.593,802.9413,993.1227,2,133.3334,0,0,Random Vehicle
42,668.6667,441.6566,344.4095,455.3156,3,100,0,0,Random Vehicle
54,702.0001,2514.707,2433.38,3051.108,0,0,0,0,Random Vehicle
20,718.6668,667.582,498.7322,604.305,2,133.3334,0,0,Random Vehicle
33,735.3335,894.0554,571.7783,625.7448,0,133.3334,0,0,Random Vehicle
3,768.6669,401.5277,311.5019,326.5125,4,100,0,0,Random Vehicle
25,785.3336,628.9457,387.8945,488.6525,1,133.3334,0,0,Random Vehicle
69,817.6669,1175.526,772.485,1092.207,0,200,0,0,Random Vehicle
21,902.0004,516.3368,475.0772,552.3602,4,116.6667,0,0,Random Vehicle
76,917.6671,1267.701,763.83,1058.512,4,166.6667,0,0,Random Vehicle
35,968.6671,1046.959,897.3658,971.2444,0,200,0,0,Random Vehicle
50,951.0004,1362.998,1167.82,1611.458,0,216.6667,0,0,Random Vehicle
8,966.6671,1550.713,927.65,1123.332,0,233.3334,0,0,Random Vehicle
7,1135.334,972.0676,801.3374,987.226,2,166.6667,0,0,Random Vehicle
71,1152,1374.877,412.3522,538.6224,2,266.6667,0,0,Random Vehicle
2,1200,1466.216,1164.243,1628.951,4,233.3334,0,0,Random Vehicle
43,1200,1158.313,1027.447,1398.855,2,233.3334,0,0,Random Vehicle
46,1266.667,1395.427,971.8936,1264.942,3,200,0,0,Random Vehicle
58,1285.333,923.3627,476.3087,639.1891,3,183.3334,0,0,Random Vehicle
37,1367.666,1592.044,1102.328,1540.424,4,283.3334,0,0,Random Vehicle
19,1533.333,1442.449,1219.862,1710.954,3,266.6667,0,0,Random Vehicle
74,1534.333,1333.092,1049.365,1344.873,6,283.3334,0,0,Random Vehicle
12,1568.666,1234.563,1047.111,1411.418,0,100,0,0,Random Vehicle
40,1584.333,1796.348,1534.351,2137.838,5,283.3334,0,0,Random Vehicle
65,1650.999,1401.006,1012.653,1401.38,3,250.0001,0,0,Random Vehicle
66,1734.332,1645.929,1049.008,1372.018,4,283.3334,0,0,Random Vehicle
49,1799.999,1778.789,1324.202,1688.249,1,283.3334,0,0,Random Vehicle
68,1849.999,1317.087,1037.371,1203.752,5,350,0,0,Random Vehicle
13,1899.998,1850.452,957.0163,1104.876,1,300,0,0,Random Vehicle
61,1933.332,1644.318,1349.671,1897.93,2,66.66667,0,0,Random Vehicle
57,1950.998,2187.418,1004.288,1066.861,0,250.0001,0,0,Random Vehicle
59,1999.998,1887.908,1268.989,1551.664,6,350,0,0,Random Vehicle
52,2016.665,2749.97,1850.989,2287.617,2,316.6667,0,0,Random Vehicle
16,2066.665,1576.075,1219.235,1683.755,3,233.3334,0,0,Random Vehicle
45,2083.332,1730.315,858.8022,1197.491,4,350,0,0,Random Vehicle
9,2118.665,1952.043,1397.291,1747.311,1,116.6667,0,0,Random Vehicle
70,2099.998,2349.001,1540.859,2079.236,1,283.3334,0,0,Random Vehicle
55,2149.999,1849.252,1216.34,1547.181,3,366.6667,0,0,Random Vehicle
39,2166.665,2540.424,1678.526,2265.396,1,283.3334,0,0,Random Vehicle
63,2350,5652.763,5327.057,6642.324,1,250.0001,0,0,Random Vehicle
26,2484.333,2790.51,1335.343,1729.763,0,250.0001,0,0,Random Vehicle
75,2585.334,2304.106,1857.696,2600.14,1,83.33334,0,0,Random Vehicle
22,2600.001,2549.367,1916.843,2640.939,0,133.3334,0,0,Random Vehicle
4,2700.001,5404.866,4886.949,6087.71,2,283.3334,0,0,Random Vehicle
64,2800.002,3075.022,1606.804,1701.863,0,350,0,0,Random Vehicle
11,3033.336,3181.985,2046.124,2892.072,1,283.3334,0,0,Random Vehicle
10,3067.67,3211.722,2550.346,3357.432,1,266.6667,0,0,Random Vehicle
53,3067.67,2900.366,2010.77,2747.235,4,283.3334,0,0,Random Vehicle
73,3150.003,7139.855,6213.592,6948.206,1,250.0001,0,0,Random Vehicle
6,3166.67,8540.386,7501.627,8625.258,0,233.3334,0,0,Random Vehicle
27,3166.67,3590.144,1634.91,2141.198,0,200,0,0,Random Vehicle
28,3167.67,2852.034,1343.934,1813.933,3,233.3334,0,0,Random Vehicle
44,3183.337,3103.317,1103.448,1420.827,3,366.6667,0,0,Random Vehicle
47,3216.67,6948.656,5806.091,6500.563,2,300,0,0,Random Vehicle
48,3233.337,8796.421,7680.313,8659.356,1,233.3334,0,0,Random Vehicle
24,3316.671,7389.352,6445.922,7460.396,1,350,0,0,Random Vehicle
5,3983.341,6259.304,2836.018,3664.044,1,283.3334,0,0,Random Vehicle
60,4183.34,8097.74,5169.569,6623.35,1,266.6667,0,0,Random Vehicle
30,4466.671,4667.982,2867.437,3067.241,3,449.9999,0,0,Random Vehicle
